Age,GenderID,AnnualIncome,OccupationID,ProductTypeID,LocationID,FamilyAssets,Purchased
79,0,168393,9,2,3,2284383,1
15,0,241547,4,2,6,3920502,0
75,0,36230,8,3,4,393902,0
20,0,44055,4,1,4,368392,1
74,1,217778,9,7,2,3569096,1
25,0,211578,6,6,1,3333225,1
34,1,134648,2,8,7,1522565,1
52,1,55286,5,8,5,512666,0
49,1,237102,7,5,6,3586435,1
14,0,161042,7,6,6,2501903,1
59,0,211152,7,0,0,2953608,1
39,1,68475,6,1,2,1241392,1
22,1,186150,9,4,3,2912816,1
59,0,190047,9,8,5,1396525,1
20,0,103103,2,9,4,1869660,1
45,0,218506,0,6,2,2045723,1
76,0,177102,6,0,7,3320506,1
29,1,160170,8,7,0,1216393,1
55,1,90212,1,0,4,797883,1
12,1,203008,1,5,1,1738945,1
25,1,41562,4,9,7,657523,1
20,0,72278,5,0,1,531939,1
6,1,76732,9,8,0,683969,0
66,1,162045,3,8,2,2743207,1
30,0,244727,8,7,2,2412850,1
22,0,187237,3,2,4,3099990,1
10,0,105765,4,0,7,1840295,0
15,1,203719,9,3,1,3717762,0
12,0,164952,1,0,2,2909141,1
10,1,179069,9,1,1,2628213,0
64,0,116373,3,3,1,2126848,0
13,0,31892,7,0,7,499426,0
1,1,188953,6,0,1,1606187,1
6,0,191575,4,6,7,2584089,0
3,1,76134,2,3,4,1112208,0
23,0,33426,9,7,1,193326,0
52,1,81447,6,2,0,734729,0
8,1,222436,2,2,3,1593994,0
39,0,55419,2,8,3,340342,0
1,1,163969,7,7,4,1300166,0
13,1,196156,4,1,7,2291894,0
33,0,243584,5,4,6,3210093,1
24,0,112035,6,1,7,1546333,1
71,1,48261,6,6,2,487304,1
51,0,114755,0,4,7,1735530,1
75,1,103173,1,9,6,629399,1
76,1,39378,0,9,4,461911,0
12,0,144458,0,9,7,2412674,0
70,1,130413,0,5,2,1873570,1
37,1,10837,7,7,4,91069,0
9,0,113510,0,2,5,1324618,0
28,0,95765,8,8,3,1615631,1
36,0,56905,5,8,6,313917,1
21,1,71590,8,1,2,378383,1
51,0,237761,2,5,5,4022971,1
15,1,207810,7,2,4,1126028,0
71,0,147675,4,6,1,1292575,1
80,0,89770,7,6,7,1085092,1
36,0,73784,9,2,4,1314154,1
13,1,11066,2,5,5,263242,0
74,1,163666,9,9,6,2347647,1
58,0,41914,1,0,0,669281,1
72,1,102103,2,3,1,1607588,1
65,0,24057,1,7,7,130030,0
75,1,215026,5,3,3,3119324,1
30,0,218681,1,2,6,1686367,1
29,1,156200,6,1,0,2362472,1
67,1,152769,9,4,1,2414442,1
46,1,32792,0,1,7,373629,1
58,1,70309,5,9,0,874198,1
55,0,239401,2,5,1,4290192,1
41,0,44620,7,6,2,185363,1
32,0,172811,9,8,3,981479,1
44,1,210092,3,4,7,1636774,1
31,1,60058,7,4,3,1089232,1
63,1,185259,3,2,6,2607390,1
1,0,12048,8,3,1,160571,0
77,0,28061,9,0,1,287881,1
78,0,199892,3,0,2,2006439,1
61,1,215914,0,5,6,2025619,1
27,1,22152,9,8,1,186449,0
33,0,110694,5,2,7,759449,1
8,0,116243,3,3,7,1311646,0
15,0,83635,8,5,5,670654,0
48,1,140283,9,8,2,1302591,1
37,0,248932,1,7,6,1679929,1
58,1,218503,6,1,1,1285663,1
4,1,46760,2,8,4,454443,0
43,0,114602,1,1,7,917601,1
58,1,35940,3,0,5,574479,0
80,0,24472,0,3,4,493491,0
35,0,143146,4,6,5,1012004,1
29,0,75658,1,2,4,1289921,1
52,1,102198,1,8,3,1626394,1
28,1,94744,8,9,4,1351684,1
9,1,113854,6,9,0,1018978,1
78,0,64703,8,1,7,1113825,1
74,0,89176,4,0,0,1126791,1
2,0,241378,5,6,4,1590318,1
39,1,154833,3,5,0,2144296,1
80,1,170256,2,3,5,2362004,1
0,0,236401,0,3,7,3558739,0
71,1,182544,1,9,0,1318380,1
13,1,208823,5,1,6,1950426,0
32,0,144595,9,9,1,2144201,1
6,1,22061,8,7,2,240516,0
14,0,197220,4,0,1,2745995,0
44,0,76313,0,7,3,533486,1
14,0,115808,5,6,7,1230374,0
75,1,218854,4,3,0,1146268,1
66,0,25718,0,0,3,102739,0
54,1,194714,8,9,6,3784430,1
63,0,189275,0,8,7,3733494,1
22,0,188515,0,6,6,2726810,1
28,0,191597,2,6,6,2979176,1
77,1,146987,8,2,1,1308818,1
1,0,116616,7,1,5,1931548,0
42,1,115589,5,3,5,1300523,1
35,0,76923,6,0,3,542966,1
16,0,49621,3,1,0,560214,0
27,0,190619,3,6,0,3670935,1
62,1,114653,0,3,0,630326,1
17,1,128815,1,0,2,2118100,0
28,0,154942,7,2,4,1644433,1
25,0,45902,0,5,5,597026,1
71,0,103055,9,3,4,1023041,1
47,1,132308,2,9,6,777202,1
36,1,145870,7,1,1,1771654,1
67,0,52280,1,4,3,751172,0
58,1,67822,7,5,3,1297690,1
31,1,106856,7,4,5,780392,1
28,0,222549,8,4,3,3496378,1
16,1,53042,8,4,5,654303,0
47,0,33018,8,8,1,617193,1
13,0,81520,0,5,6,1296499,0
25,0,70952,9,7,4,729366,1
8,1,107788,1,3,2,1853514,0
57,0,62749,8,3,4,1106650,0
5,1,15247,8,3,1,293193,0
62,1,74777,5,2,0,952056,0
30,1,71071,3,7,7,1397692,1
78,0,67158,1,0,7,894006,0
64,0,247685,0,4,4,2307043,1
7,0,74792,9,6,4,1318846,0
45,1,92917,1,0,4,1468520,1
55,0,140551,9,6,7,2330155,1
20,1,154656,0,6,6,2835327,1
36,0,143541,7,0,3,2728380,1
38,0,117542,3,6,2,1524415,1
53,1,197813,6,8,0,2512287,1
9,1,67284,4,0,5,1135149,0
36,0,189859,0,9,5,1629396,1
79,1,115118,4,9,3,1777678,1
2,0,171507,0,5,6,2316423,0
21,0,44262,6,0,1,289044,1
71,1,74314,8,6,4,1279652,0
61,1,22220,8,7,6,353943,0
13,0,138260,9,9,4,824016,0
19,0,14847,2,6,7,115268,1
38,1,193420,3,2,0,2857245,1
12,0,193974,4,4,1,2510240,0
58,1,238402,3,8,4,2569103,1
69,0,135551,5,9,6,2108209,0
1,0,229512,0,9,4,1187355,0
68,0,147125,5,4,4,1433960,1
7,1,18560,9,0,1,155444,0
32,0,164573,4,9,5,1833899,1
55,0,165938,4,2,7,999290,1
35,0,145713,7,0,7,1948434,1
69,1,152394,0,7,0,977682,1
10,0,75800,5,7,3,450550,0
46,0,130885,6,0,1,1002027,1
51,1,163514,4,9,5,1083212,1
49,0,80507,1,7,2,527701,1
69,1,128456,4,4,4,851915,1
73,0,116927,7,2,3,1786738,1
73,0,169966,2,2,0,1141096,1
23,1,152079,3,1,0,1208397,1
25,0,244572,2,8,7,3142645,1
20,1,140328,9,5,0,2543386,1
29,1,95413,8,3,0,726458,0
43,0,62318,4,4,0,434000,1
67,1,184892,5,8,0,2042841,1
30,0,249192,9,3,5,3642514,1
43,0,169034,1,1,7,1428705,1
0,1,76026,1,8,1,951418,0
21,0,11650,3,3,5,227928,0
5,1,20865,9,5,6,236405,0
43,0,143993,1,6,4,1793397,1
77,1,124039,2,0,5,1247188,1
25,1,112015,9,5,5,1493368,1
36,1,190079,6,5,7,3015419,1
49,0,17839,4,9,0,113070,0
53,0,59620,2,5,0,1141456,1
10,1,11408,4,2,0,35494,0
61,1,131099,1,9,3,1296074,1
20,0,104705,5,8,5,704542,1
72,0,158797,3,6,0,1965225,1
57,0,110898,2,6,1,1023845,1
39,0,186351,1,3,6,1469011,0
50,1,30056,8,1,0,133219,0
61,0,17775,9,7,7,195614,0
79,1,131314,5,4,3,2569883,1
10,1,129714,9,4,3,1973825,0
76,1,242514,5,3,5,4565385,1
54,0,91501,3,7,5,1611444,1
48,0,28894,1,3,7,500551,0
68,1,70161,6,5,1,690123,0
40,1,228962,5,8,1,1785068,1
24,0,248204,5,7,3,3092297,1
52,1,114753,7,6,3,776416,0
0,1,138042,9,2,3,2101789,0
29,1,136934,6,9,2,663098,1
46,1,164956,9,4,4,2512429,1
45,1,16492,5,5,1,116682,1
72,0,230752,1,6,6,1590042,1
80,1,143206,8,2,7,803850,1
76,1,24470,3,2,7,344064,0
17,0,165478,0,2,1,2630163,0
7,1,32805,6,4,7,569272,0
54,1,230070,1,2,0,3467521,1
66,1,21226,6,0,2,416457,0
0,0,211992,1,2,6,2634733,0
47,0,212174,6,5,2,2546123,1
8,0,248385,6,8,3,3114016,0
15,0,67868,4,1,5,476851,0
28,1,24698,5,9,1,281058,1
73,0,29371,0,1,5,194860,0
37,0,14405,7,6,7,226819,0
28,1,70357,6,4,7,1169145,1
54,0,159346,2,2,1,1561484,1
8,0,43133,2,0,5,342565,0
14,0,110065,7,6,5,933541,0
5,0,192389,7,2,4,3101346,0
69,0,193808,1,3,4,1693172,1
11,1,108691,7,5,0,895909,0
71,1,112473,9,8,6,1161795,1
46,1,203008,4,5,6,1349992,1
66,0,64628,5,2,2,1012141,1
17,0,77122,0,3,6,1214847,0
55,1,20906,8,4,5,127818,0
55,1,90227,1,5,4,488311,0
55,1,25040,2,1,4,478478,1
74,0,87510,4,7,7,1387922,0
20,0,243218,3,2,4,3655805,1
21,0,202557,4,9,1,1199402,1
76,1,114613,3,4,2,1470941,1
71,0,195614,1,3,2,2447624,1
27,1,58225,0,9,0,641315,1
79,1,20015,8,8,3,361615,0
78,0,152285,0,7,0,817915,1
3,1,10357,5,3,4,157532,1
57,0,122273,9,6,7,1958350,1
51,1,54053,8,2,7,814129,0
73,0,193102,4,1,1,3709740,1
1,1,88444,7,6,7,890803,0
3,1,70306,4,1,2,1408075,0
73,1,191275,4,1,5,2688769,1
68,0,177814,1,3,1,1664536,1
13,1,24538,5,2,5,513605,0
39,0,62219,4,7,1,787278,1
46,1,75884,5,0,6,442329,0
17,1,11268,1,8,5,261289,0
78,0,239697,3,8,0,2543937,1
51,0,209227,0,3,2,1972154,1
55,0,75491,9,6,3,1319550,1
52,1,227437,3,4,7,2494068,1
9,0,106699,2,7,2,1119834,0
31,0,131704,7,4,2,2164945,1
37,0,71426,3,1,3,560830,1
37,1,39908,0,6,1,321332,0
63,1,140568,7,8,3,2601394,1
74,0,239214,2,0,6,1324978,1
4,1,185634,4,9,6,2445666,0
23,0,79724,9,3,5,997376,1
1,1,184620,7,8,2,1608573,0
18,1,45080,4,3,4,741942,1
69,0,175190,7,7,6,3172414,1
17,0,159722,9,5,7,2332279,0
65,1,179987,4,1,3,3105341,1
46,1,189660,1,4,6,3028077,1
0,0,82762,7,5,3,566717,0
50,1,42146,6,1,2,651794,1
43,1,69965,7,5,1,1031218,1
49,0,235576,5,6,2,3890842,1
13,1,145508,7,7,6,1327631,0
75,1,44349,3,0,4,730240,0
28,1,173388,4,8,3,1239447,1
42,1,217274,6,0,5,1314442,1
26,1,169103,4,5,6,2887273,1
35,0,167307,6,7,6,1866141,1
2,1,115126,6,4,0,753629,0
37,0,30487,4,7,3,170268,0
33,0,220983,5,0,4,4296135,1
41,1,47185,7,6,3,688517,0
27,0,104756,9,2,3,1870909,1
45,1,143350,1,9,5,675923,1
60,0,95509,2,9,0,1005339,1
29,0,28444,0,6,1,335232,1
50,1,144076,5,5,1,1264097,1
76,1,226858,0,8,3,4158896,1
43,0,96078,5,8,3,709290,1
2,0,146658,2,8,6,1224191,1
20,0,12883,3,4,2,175759,0
64,0,148609,5,5,6,2332901,1
27,0,74043,3,8,3,557143,0
25,1,122181,0,0,0,2347411,1
2,0,79451,8,1,6,901289,0
79,1,72871,7,0,2,1108571,0
51,1,18298,4,4,0,420838,0
29,0,91254,3,3,0,1247128,0
59,0,207486,4,1,6,3961282,1
13,0,247838,6,2,4,2012196,0
29,0,146171,1,1,1,1286080,1
60,0,218884,8,6,0,4039264,1
41,1,55388,0,8,2,1097344,1
28,1,83474,1,9,6,1215348,1
48,0,125735,3,9,4,1033705,1
73,1,34997,5,6,0,621736,0
60,0,28467,4,4,7,585440,0
4,1,199990,3,1,4,1894975,0
24,0,91481,9,7,6,498648,0
62,0,188012,4,6,1,909660,1
45,1,82914,3,6,4,1599468,0
72,0,177594,7,4,3,1007218,1
4,1,66398,6,0,7,983368,0
67,0,96501,6,5,1,970762,0
0,0,208792,7,3,0,2021246,0
77,1,133968,6,3,7,726515,1
68,0,146095,5,7,1,1337852,1
34,0,45723,4,5,2,528354,0
66,0,111301,1,1,2,1460905,1
64,0,176487,3,7,3,1102579,1
79,1,236420,1,2,6,2453320,1
40,0,129564,9,7,3,1617276,1
69,1,191446,0,7,4,3747426,1
47,0,56255,6,4,5,1010491,1
19,0,119865,2,0,5,1154765,1
80,0,55642,9,9,6,487248,0
12,1,25372,0,4,3,113398,0
33,1,91597,8,7,7,1220778,1
53,0,149674,5,3,5,2882171,1
15,0,86305,7,7,1,1628388,0
36,1,225973,1,6,1,1903623,1
24,0,187961,6,2,0,3066167,1
24,1,10825,2,8,1,49595,0
64,1,229502,2,3,7,3486851,1
4,0,162292,1,0,6,3139688,0
32,1,84045,7,2,7,639966,1
74,0,206381,2,8,6,1162675,1
78,1,199159,6,0,4,1216546,1
13,0,144979,1,6,4,1086824,1
31,1,101822,4,8,5,637685,0
73,0,15639,9,5,2,185015,0
57,1,20701,2,4,3,416099,1
57,0,223919,9,5,4,1336050,1
64,0,167386,7,7,3,3361412,1
25,1,78124,5,2,2,501277,1
47,0,11403,8,7,0,93029,0
23,1,190721,5,6,2,2455468,1
44,0,153304,2,7,1,1668735,1
45,1,98631,0,4,3,962642,1
69,1,56578,3,1,7,1112751,0
10,0,206849,5,1,0,1205587,0
54,0,237727,9,7,2,4383607,1
78,0,126331,1,5,3,1086984,1
64,1,39698,5,0,3,664801,0
29,0,203493,4,4,6,2624539,1
74,0,175918,9,4,5,3157141,1
36,0,231643,9,6,4,2466935,1
10,0,69805,8,8,3,550983,0
78,0,95310,1,9,2,961668,0
80,0,128915,1,3,4,1033686,1
53,0,128493,2,4,1,1251031,1
21,0,215706,2,8,6,4031102,1
57,0,118991,5,9,4,1752245,1
1,0,182604,9,7,3,1365544,0
5,1,193470,2,0,3,2439841,1
25,0,162991,3,1,2,2205717,1
62,0,138379,2,2,7,2289157,1
25,1,63883,0,5,1,1071293,1
80,1,187562,0,2,7,3511279,1
25,0,65153,6,7,5,1156695,1
29,1,150248,4,8,1,2707316,1
49,0,229862,3,8,6,2593738,1
7,1,142208,6,6,7,2151154,0
75,0,126054,5,4,5,1778800,1
68,1,33753,8,1,3,371890,0
26,0,226180,2,4,2,1639856,1
28,0,85947,6,8,7,1654176,1
35,1,197231,7,4,1,2199130,1
65,1,240996,8,6,5,3333127,1
29,0,178696,2,0,5,2882102,1
70,0,60111,7,5,6,779378,0
51,0,29629,3,9,3,506684,0
73,0,37885,6,5,2,266391,0
67,0,64929,0,3,7,586214,0
6,1,14776,5,8,3,272092,0
70,0,89468,0,9,4,1222601,0
12,0,104365,5,1,5,673577,0
61,1,200523,4,8,0,3611432,1
76,1,240644,9,4,0,3032990,1
35,1,166599,4,7,6,2724958,1
73,0,82832,0,4,4,559059,0
23,1,220266,0,9,0,3524617,1
31,0,28422,7,9,7,247652,0
1,0,31996,7,2,7,362642,0
75,0,54380,8,1,0,306146,1
58,1,227960,5,0,2,1586554,1
49,0,94999,2,2,1,1415995,1
55,0,118893,6,1,0,841407,1
60,1,26614,7,0,5,369621,1
28,0,234877,1,8,4,1547815,1
57,1,97426,3,9,0,921950,1
38,0,243717,5,5,2,2476483,1
21,1,158268,9,5,0,2933571,1
31,1,38008,6,6,0,694264,0
17,0,188202,1,3,2,1243105,0
60,1,19414,4,1,2,384032,0
14,0,105748,7,0,4,739995,0
33,1,37076,9,3,6,301198,1
66,1,119273,2,0,4,2089093,1
1,0,89086,4,8,5,1305307,0
11,1,148516,1,5,7,997962,0
13,0,85431,9,1,7,476739,0
21,0,149423,1,1,1,2649775,1
65,0,29318,2,1,2,154195,1
45,1,74400,5,9,0,672915,1
44,1,228033,2,0,3,4085731,1
49,0,21020,5,7,1,196608,0
2,1,52232,3,4,3,701788,0
49,1,146153,2,4,0,3012350,1
8,0,94636,6,4,2,1553521,0
60,0,70520,4,2,5,1158550,1
19,0,137816,6,3,3,1178805,1
56,0,68314,4,3,2,632733,1
73,0,90615,4,4,7,1568415,0
77,1,183574,4,1,7,3333179,0
38,1,113833,5,9,5,1543546,1
68,1,165675,5,8,7,2176227,0
61,1,229251,2,0,6,3405360,1
31,1,194046,2,8,3,2989239,1
32,1,182679,6,5,4,2879950,1
3,1,136366,3,5,4,853364,0
72,1,165145,1,8,3,3280034,0
13,1,167827,4,3,7,2926968,0
38,1,116513,4,0,1,862226,1
58,1,47877,8,2,7,253883,0
5,1,187072,2,7,5,2735347,0
39,0,197473,5,9,6,2906745,1
37,0,214488,9,0,5,2356323,1
4,0,165943,1,5,0,1295116,0
42,0,185907,2,6,7,1020890,1
17,1,210802,5,5,1,3456890,1
64,0,15155,2,5,4,26201,0
22,1,143783,2,7,2,2824286,1
67,0,120678,0,7,7,868375,0
27,1,29462,9,9,6,154439,0
45,1,70715,6,7,3,748847,1
11,1,235019,4,5,5,2798375,1
78,0,163458,7,6,4,2222611,1
10,0,84396,0,3,1,1229195,0
5,0,145891,6,6,4,1792441,0
63,0,51750,9,6,0,702347,1
19,1,165597,2,8,2,895805,1
25,0,210267,4,9,3,2612298,1
28,0,183671,9,2,2,2348850,1
77,1,99642,5,0,1,1290787,0
67,1,222703,4,2,5,4005461,1
17,0,249038,7,6,2,3288495,1
64,1,27628,7,0,2,432141,0
80,0,122726,3,2,4,1106054,1
43,0,110680,4,1,2,1898337,1
38,1,184923,3,3,6,1121419,1
68,1,151140,1,3,2,1258529,1
53,1,238409,8,5,0,2720889,1
69,1,208847,7,2,5,2349048,1
27,1,88331,1,7,6,1304418,1
24,1,122102,3,7,6,1117100,1
39,0,107444,7,3,1,1972134,1
75,1,219182,6,2,5,3601529,1
62,1,14509,2,6,5,113665,1
73,1,77050,4,6,6,417131,0
72,0,103991,8,1,5,1114564,1
4,0,242482,7,9,0,3916662,0
74,0,154744,3,9,2,1344879,1
22,1,195996,3,5,5,2792892,1
11,0,128756,5,8,0,1213679,0
15,1,161105,9,9,6,2440405,0
38,0,217976,1,3,2,4159769,1
64,0,49708,7,3,0,911868,0
16,0,36358,3,4,6,223238,0
1,1,41347,1,5,6,738781,0
24,0,29705,2,6,2,548648,1
1,1,178398,4,4,6,1354922,0
68,0,34810,7,0,4,420828,0
45,0,214225,6,2,2,2941299,1
64,1,32470,6,8,1,623984,0
71,0,83905,7,1,5,581063,0
30,0,186120,1,6,0,2805827,1
68,1,225149,2,5,2,3830322,1
33,1,136032,9,8,6,1875330,1
3,1,161843,7,0,7,2295817,0
51,1,109652,6,6,0,1447804,1
40,1,51620,4,6,4,751371,0
3,1,221433,1,9,7,3048246,0
74,0,233197,8,5,7,2824899,1
54,1,202111,5,8,5,3295308,1
28,0,93030,1,2,6,858033,1
15,0,32727,8,6,1,431923,0
23,1,137325,2,0,5,1565041,1
67,0,54572,9,4,3,377860,0
24,1,245417,8,9,7,1975494,1
55,0,147016,6,0,7,2393333,1
35,0,127125,4,0,1,1289646,1
60,0,232580,7,7,5,2730763,1
29,0,228330,0,9,5,4439079,1
53,1,27061,4,6,5,418953,0
48,0,114593,4,0,4,772916,1
70,0,54852,2,4,5,893848,0
45,0,131968,6,0,7,1218543,1
31,1,129718,5,4,0,1075853,1
71,1,10177,9,1,5,201079,0
18,0,89670,0,8,6,1732440,1
29,0,126315,3,2,1,2149042,1
17,1,166313,8,1,2,1380922,0
79,1,198684,2,7,6,2850712,1
72,1,229653,4,5,7,3517953,1
33,1,104142,9,3,7,1314623,1
29,0,46444,0,1,5,577635,1
80,1,93992,5,0,2,1568248,1
44,1,138013,9,1,6,1077377,1
50,1,86682,8,1,5,1401942,0
11,1,108252,4,6,6,874668,0
80,0,142463,0,2,4,853157,1
48,1,164458,1,6,1,1628942,1
25,1,147510,3,9,4,1501444,1
34,1,96501,4,9,3,1591589,1
2,1,83805,0,5,7,748042,0
52,1,34877,3,6,4,209851,0
44,1,63675,2,4,0,955277,0
60,1,157467,9,6,2,2241874,1
31,1,102141,4,4,0,1565914,1
27,1,171432,6,3,0,3350763,0
44,1,130934,6,2,4,2116556,1
37,1,120260,4,7,5,2149505,1
25,1,198367,1,3,3,2727764,1
50,0,93117,0,5,3,1417744,1
26,1,15220,1,9,4,253411,1
2,1,55056,9,7,6,916734,0
71,1,127037,9,5,6,2086036,1
13,0,95178,7,8,0,1526583,1
46,1,101964,5,5,5,1001995,1
22,1,81614,5,7,2,1185372,1
52,1,222912,7,7,3,1493885,1
65,1,169742,8,2,6,3340018,1
44,1,62958,4,6,0,858555,0
12,1,165789,9,1,7,2219359,0
15,0,31399,8,5,1,285553,0
30,1,154462,3,8,5,1781420,1
47,0,169296,4,4,5,885476,1
80,0,113090,7,7,0,1089546,1
37,0,226100,2,9,2,3624460,1
5,1,169770,9,5,6,3092824,1
62,0,19048,6,0,4,339401,1
32,0,104316,8,7,3,1549481,1
66,1,143264,6,8,2,1338250,1
65,1,24795,6,9,1,427246,0
24,1,63387,1,6,3,898680,1
7,1,239603,3,1,4,3261700,0
2,0,89630,2,2,6,1694399,0
36,0,28537,8,6,5,379505,0
63,1,72745,3,6,4,1044228,1
26,1,211616,5,5,1,2172457,1
73,1,124147,5,8,6,1511699,1
65,0,24088,3,6,7,554167,0
72,1,168880,7,4,7,2008857,1
5,1,249033,2,2,6,4169330,0
1,1,127937,4,0,5,1989260,1
7,1,139633,7,2,1,2126972,0
18,0,248074,6,9,6,2545042,1
32,0,239942,6,6,3,2183513,1
26,1,47549,0,9,3,558185,1
21,1,124159,2,9,1,869890,1
34,0,186420,9,9,6,2629463,1
2,1,28326,0,5,3,450178,0
29,1,198817,2,9,7,2808929,1
68,1,38831,1,5,0,765444,0
14,0,184540,9,6,3,1537158,0
19,0,110159,2,7,5,2036295,1
74,0,220205,3,2,7,3811117,1
36,1,59179,3,5,2,821872,1
32,0,58461,4,1,0,607964,1
3,1,245325,3,9,7,3821096,0
20,1,50760,7,3,7,777619,1
20,1,145288,3,2,7,806989,1
8,0,202434,8,1,5,2598698,1
27,0,36403,2,3,7,645754,1
40,0,247334,1,0,0,4470261,1
78,1,167320,6,8,7,2943879,1
7,0,247874,6,1,6,3021916,1
19,1,176942,4,8,1,1702940,1
41,1,243988,9,8,0,4088969,1
62,0,151105,7,7,0,1833325,1
42,1,177216,4,6,0,1815540,1
43,0,174336,5,6,7,1150714,1
10,1,56049,6,1,1,352799,0
49,1,202006,2,4,1,1663079,1
53,1,94406,2,5,6,1196649,1
17,0,58657,5,2,3,286891,0
42,0,151400,7,3,4,1413737,1
20,1,236843,1,5,1,2122616,1
73,1,208824,7,7,3,3252464,1
71,1,74930,4,5,4,740203,0
49,0,17252,7,5,7,248914,0
33,0,171294,4,9,4,2733362,1
13,0,117118,9,0,2,2213611,0
30,1,112175,2,8,4,767244,1
23,0,194125,0,3,5,2981388,1
13,0,191201,9,5,4,3722776,0
53,1,230073,4,2,4,1509001,1
13,1,145612,7,7,4,2454579,0
26,0,161874,2,2,2,1636219,1
2,0,128569,9,4,6,1970913,0
9,0,239565,4,3,0,3246892,0
54,1,180886,3,9,4,3162920,1
51,0,233142,2,9,0,1144641,1
59,1,94192,4,5,6,1110005,1
76,1,116212,7,9,2,2089042,0
31,0,55229,5,2,5,764776,1
28,0,49934,8,5,6,900157,1
2,0,145714,7,2,7,2812888,0
77,1,138501,2,7,6,2273898,1
65,1,119976,0,1,5,1858919,1
41,1,162930,3,4,3,1148995,1
21,1,105264,3,2,4,989225,0
56,0,73756,9,1,3,1338374,1
31,1,89535,5,7,7,1470502,1
14,0,239959,9,0,3,4503028,1
2,0,189071,3,5,0,1680338,0
46,0,246122,6,1,5,2451813,1
42,1,179669,8,1,4,1758025,1
57,1,238534,8,8,1,3587992,1
24,0,139694,0,7,3,1120525,1
55,1,40541,3,4,2,724769,1
40,0,185196,3,3,7,2133438,1
63,1,105971,2,0,4,2094405,0
1,1,25178,8,4,1,451446,0
65,0,67132,3,1,2,473868,1
42,1,65625,8,4,0,323242,1
25,1,152381,3,3,3,2206236,1
2,1,14017,9,9,7,100152,0
75,0,152057,7,1,0,950493,1
17,0,79685,5,1,3,1135119,0
31,0,106080,7,1,7,1898655,1
71,0,199140,1,7,3,3570299,1
54,1,196108,1,8,3,2783278,1
77,0,153336,9,7,4,2837339,1
49,0,66350,9,0,6,995741,1
9,0,178103,1,7,3,2213355,0
77,0,229480,9,9,7,2013222,1
34,1,27248,0,4,6,610368,0
63,1,13819,9,4,7,250896,0
11,0,134558,2,5,7,2420826,0
79,1,216213,8,4,4,3603867,1
48,0,45022,4,8,3,505130,1
71,1,134420,5,4,4,1077367,1
3,0,138557,7,1,2,2586465,0
43,1,105932,7,0,5,1917186,1
30,1,54741,8,7,7,1014592,1
59,0,153358,2,2,1,1756062,1
78,0,105461,6,4,1,1926979,1
21,1,149023,7,5,2,2080880,1
29,1,244970,3,1,3,2957270,1
40,0,13981,3,4,4,107451,0
34,1,36497,5,8,7,223626,0
41,0,29843,1,4,3,532240,0
21,0,31457,9,2,5,367468,1
32,0,144390,2,3,6,2337367,1
52,0,153092,2,2,2,2824085,1
29,1,155337,5,8,7,1240885,1
22,1,236699,9,6,4,1624265,1
71,1,61105,3,4,7,403570,1
73,1,164026,4,5,2,1271772,1
60,0,222645,4,5,5,2800156,1
25,0,151473,5,7,4,2392791,1
57,1,56669,6,9,6,417196,0
47,1,118374,6,0,6,2027294,1
63,0,48355,0,6,5,311731,0
61,1,24072,2,7,4,246665,1
65,1,210106,0,3,3,1466288,1
60,0,91156,4,4,5,719872,0
65,0,100230,0,5,6,611800,0
45,0,142774,6,5,3,762727,1
13,1,61955,3,9,7,1155199,0
30,0,42948,4,1,1,438030,1
71,0,89601,3,2,5,987712,0
20,0,160634,7,9,7,3209868,1
37,0,36627,0,6,7,620417,0
0,1,164323,3,4,6,3299137,0
76,0,124702,0,1,0,820084,1
19,1,205081,5,4,5,3584408,1
80,1,38485,7,4,1,379669,0
3,1,114513,7,2,1,799527,0
47,0,149646,5,6,2,813841,1
69,1,95417,2,9,4,929359,1
76,1,206107,9,3,1,1350005,1
62,1,155092,7,3,5,1813733,1
77,1,101337,9,8,4,1173694,0
57,0,23595,8,8,4,269440,1
78,0,75974,0,2,1,745198,0
4,1,120710,5,5,7,1675645,0
24,0,42961,3,2,5,397588,0
13,0,71012,7,3,7,1277131,0
47,0,188257,5,5,3,2529620,1
72,0,24407,4,4,0,368589,0
22,0,32554,2,1,6,226226,1
39,1,228546,6,6,7,4477737,1
68,1,194806,0,8,0,1760151,1
15,1,119792,8,5,0,1404430,0
40,1,39867,9,6,0,648072,0
76,1,163005,8,5,7,1459127,1
8,1,59430,4,9,5,506922,0
51,1,20067,1,1,1,139093,0
18,0,41655,8,1,2,436151,1
67,1,148973,8,1,7,1487968,1
74,0,113074,9,3,1,883265,0
42,0,237056,6,4,7,1637933,1
14,1,224402,7,2,5,4284906,0
49,1,19779,1,2,5,177289,0
34,0,232786,7,8,6,3098442,1
76,1,146830,0,6,4,2836737,1
62,1,96262,0,9,6,838730,0
32,1,249919,0,0,3,2919356,1
57,1,190199,5,6,2,3234223,1
71,0,199622,4,3,5,1887800,1
60,0,129801,8,7,3,1817515,1
10,1,144749,9,5,2,1790122,1
76,1,75820,3,2,3,1514238,1
5,1,171663,4,2,1,2260612,0
11,1,33519,0,8,0,525417,0
53,1,58719,2,8,5,446408,0
13,1,187762,1,5,5,1942518,0
69,0,188924,3,3,3,2719015,1
26,1,45464,4,2,6,867233,0
0,1,229355,4,3,3,2455531,1
63,0,184185,5,0,2,2752514,1
80,0,95236,7,1,6,622067,0
